contig	start	end	mutationrate
HG01891#1#JAGYVO010000018.1	4000000	5000000	1
HG01891#1#JAGYVO010000018.1	5000000	6000000	1
HG01891#1#JAGYVO010000018.1	6000000	7000000	1
HG01891#1#JAGYVO010000018.1	7000000	8000000	1
HG01891#1#JAGYVO010000018.1	8000000	9000000	1
HG01891#1#JAGYVO010000018.1	9000000	10000000	1
HG01891#1#JAGYVO010000018.1	10000000	11000000	1
HG01891#1#JAGYVO010000018.1	11000000	12000000	1
HG01891#1#JAGYVO010000018.1	12000000	13000000	1
HG01891#1#JAGYVO010000018.1	13000000	14000000	1
HG01891#1#JAGYVO010000018.1	14000000	15000000	1
HG01891#1#JAGYVO010000019.1	0	1000000	1
HG01891#1#JAGYVO010000019.1	1000000	2000000	1
HG01891#1#JAGYVO010000019.1	2000000	3000000	1
HG01891#1#JAGYVO010000019.1	3000000	4000000	1
HG01891#1#JAGYVO010000019.1	4000000	5000000	1
HG01891#1#JAGYVO010000019.1	5000000	6000000	1
HG01891#1#JAGYVO010000019.1	6000000	7000000	1
HG01891#1#JAGYVO010000019.1	7000000	8000000	1
HG01891#1#JAGYVO010000019.1	8000000	9000000	1
HG01891#1#JAGYVO010000019.1	9000000	10000000	1
HG01891#1#JAGYVO010000019.1	10000000	11000000	1
HG01891#1#JAGYVO010000019.1	11000000	12000000	1
HG01891#1#JAGYVO010000019.1	12000000	13000000	1
HG01891#1#JAGYVO010000019.1	13000000	14000000	1
HG01891#1#JAGYVO010000019.1	14000000	15000000	1
HG01891#1#JAGYVO010000019.1	15000000	16000000	1
HG01891#1#JAGYVO010000019.1	16000000	17000000	1
HG01891#1#JAGYVO010000019.1	17000000	18000000	1
HG01891#1#JAGYVO010000019.1	18000000	19000000	1
HG01891#1#JAGYVO010000019.1	19000000	20000000	1
HG01891#1#JAGYVO010000019.1	20000000	21000000	1
HG01891#1#JAGYVO010000019.1	21000000	22000000	1
HG01891#1#JAGYVO010000019.1	22000000	23000000	1
HG01891#1#JAGYVO010000019.1	23000000	24000000	1
HG01891#1#JAGYVO010000019.1	24000000	25000000	1
HG01891#1#JAGYVO010000019.1	25000000	26000000	1
HG01891#1#JAGYVO010000020.1	0	1000000	1
HG01891#1#JAGYVO010000020.1	1000000	2000000	1
HG01891#1#JAGYVO010000020.1	2000000	3000000	1
HG01891#1#JAGYVO010000020.1	3000000	4000000	1
HG01891#1#JAGYVO010000020.1	4000000	5000000	1
HG01891#1#JAGYVO010000020.1	5000000	6000000	1
HG01891#1#JAGYVO010000020.1	6000000	7000000	1
HG01891#1#JAGYVO010000020.1	7000000	8000000	1
HG01891#1#JAGYVO010000020.1	8000000	9000000	1
HG01891#1#JAGYVO010000020.1	9000000	10000000	1
HG01891#1#JAGYVO010000020.1	10000000	11000000	1
HG01891#1#JAGYVO010000020.1	11000000	12000000	1
HG01891#1#JAGYVO010000020.1	12000000	13000000	1
HG01891#1#JAGYVO010000020.1	13000000	14000000	1
HG01891#1#JAGYVO010000020.1	14000000	15000000	1
HG01891#1#JAGYVO010000020.1	15000000	16000000	1
HG01891#1#JAGYVO010000020.1	16000000	17000000	1
HG01891#1#JAGYVO010000020.1	17000000	18000000	1
HG01891#1#JAGYVO010000020.1	18000000	19000000	1
HG01891#1#JAGYVO010000020.1	19000000	20000000	1
HG01891#1#JAGYVO010000020.1	20000000	21000000	1
HG01891#1#JAGYVO010000020.1	21000000	22000000	1
HG01891#1#JAGYVO010000020.1	22000000	23000000	1
HG01891#1#JAGYVO010000020.1	23000000	24000000	1
HG01891#1#JAGYVO010000020.1	24000000	25000000	1
HG01891#1#JAGYVO010000020.1	25000000	26000000	1
HG01891#1#JAGYVO010000020.1	26000000	27000000	1
HG01891#1#JAGYVO010000020.1	27000000	28000000	1
HG01891#1#JAGYVO010000020.1	28000000	29000000	1
HG01891#1#JAGYVO010000020.1	29000000	30000000	1
HG01891#1#JAGYVO010000020.1	30000000	31000000	1
HG01891#1#JAGYVO010000020.1	31000000	32000000	1
HG01891#1#JAGYVO010000020.1	32000000	33000000	1
HG01891#1#JAGYVO010000020.1	33000000	34000000	1
HG01891#1#JAGYVO010000020.1	34000000	35000000	1
HG01891#1#JAGYVO010000020.1	35000000	36000000	1
HG01891#1#JAGYVO010000020.1	36000000	37000000	1
HG01891#1#JAGYVO010000020.1	37000000	38000000	1
HG01891#1#JAGYVO010000020.1	38000000	39000000	1
HG01891#1#JAGYVO010000020.1	39000000	40000000	1
HG01891#1#JAGYVO010000020.1	40000000	41000000	1
HG01891#1#JAGYVO010000020.1	41000000	42000000	1
HG01891#1#JAGYVO010000020.1	42000000	43000000	1
HG01891#1#JAGYVO010000020.1	43000000	44000000	1
HG01891#1#JAGYVO010000020.1	44000000	45000000	1
HG01891#1#JAGYVO010000020.1	45000000	46000000	1
HG01891#1#JAGYVO010000020.1	46000000	47000000	1
HG01891#1#JAGYVO010000020.1	47000000	48000000	1
HG01891#1#JAGYVO010000020.1	48000000	49000000	1
HG01891#1#JAGYVO010000020.1	49000000	50000000	1
HG01891#1#JAGYVO010000020.1	50000000	51000000	1
HG01891#1#JAGYVO010000020.1	51000000	52000000	1
HG01891#1#JAGYVO010000020.1	52000000	53000000	1
HG01891#1#JAGYVO010000020.1	53000000	54000000	1
HG01891#1#JAGYVO010000021.1	0	1000000	1
HG01891#1#JAGYVO010000021.1	1000000	2000000	1
HG01891#1#JAGYVO010000021.1	2000000	3000000	1
HG01891#1#JAGYVO010000021.1	3000000	4000000	1
HG01891#1#JAGYVO010000021.1	4000000	5000000	1
HG01891#1#JAGYVO010000021.1	5000000	6000000	1
HG01891#1#JAGYVO010000021.1	6000000	7000000	1
HG01891#1#JAGYVO010000021.1	7000000	8000000	1
HG01891#1#JAGYVO010000021.1	8000000	9000000	1
HG01891#1#JAGYVO010000021.1	9000000	10000000	1
HG01891#1#JAGYVO010000021.1	10000000	11000000	1
HG01891#1#JAGYVO010000021.1	11000000	12000000	1
HG01891#1#JAGYVO010000021.1	12000000	13000000	1
HG01891#1#JAGYVO010000021.1	13000000	14000000	1
HG01891#1#JAGYVO010000021.1	14000000	15000000	1
HG01891#1#JAGYVO010000021.1	15000000	16000000	1
HG01891#1#JAGYVO010000021.1	16000000	17000000	1
HG01891#1#JAGYVO010000021.1	17000000	18000000	1
HG01891#1#JAGYVO010000021.1	18000000	19000000	1
HG01891#1#JAGYVO010000021.1	19000000	20000000	1
HG01891#1#JAGYVO010000021.1	20000000	21000000	1
HG01891#1#JAGYVO010000021.1	21000000	22000000	1
HG01891#1#JAGYVO010000021.1	22000000	23000000	1
HG01891#1#JAGYVO010000021.1	23000000	24000000	1
HG01891#1#JAGYVO010000021.1	24000000	25000000	1
HG01891#1#JAGYVO010000021.1	25000000	26000000	1
HG01891#1#JAGYVO010000021.1	26000000	27000000	1
HG01891#1#JAGYVO010000021.1	27000000	28000000	1
HG01891#1#JAGYVO010000021.1	28000000	29000000	1
HG01891#1#JAGYVO010000021.1	29000000	30000000	1
HG01891#1#JAGYVO010000021.1	30000000	31000000	1
HG01891#1#JAGYVO010000021.1	31000000	32000000	1
HG01891#1#JAGYVO010000021.1	32000000	33000000	1
HG01891#1#JAGYVO010000021.1	33000000	34000000	1
HG01891#1#JAGYVO010000021.1	34000000	35000000	1
HG01891#1#JAGYVO010000021.1	35000000	36000000	1
HG01891#1#JAGYVO010000021.1	36000000	37000000	1
HG01891#1#JAGYVO010000021.1	37000000	38000000	1
HG01891#1#JAGYVO010000021.1	38000000	39000000	1
HG01891#1#JAGYVO010000021.1	39000000	40000000	1
HG01891#1#JAGYVO010000021.1	40000000	41000000	1
HG01891#1#JAGYVO010000021.1	41000000	42000000	1
HG01891#1#JAGYVO010000021.1	42000000	43000000	1
HG01891#1#JAGYVO010000021.1	43000000	44000000	1
HG01891#1#JAGYVO010000021.1	44000000	45000000	1
HG01891#1#JAGYVO010000021.1	45000000	46000000	1
HG01891#1#JAGYVO010000021.1	46000000	47000000	1
HG01891#1#JAGYVO010000021.1	47000000	48000000	1
HG01891#1#JAGYVO010000021.1	48000000	49000000	1
HG01891#1#JAGYVO010000021.1	49000000	50000000	1
HG01891#1#JAGYVO010000021.1	50000000	51000000	1
HG01891#1#JAGYVO010000021.1	51000000	52000000	1
HG01891#1#JAGYVO010000021.1	52000000	53000000	1
HG01891#1#JAGYVO010000021.1	53000000	54000000	1
HG01891#1#JAGYVO010000021.1	54000000	55000000	1
HG01891#1#JAGYVO010000021.1	55000000	56000000	1
HG01891#1#JAGYVO010000021.1	56000000	57000000	1
HG01891#1#JAGYVO010000021.1	57000000	58000000	1
HG01891#1#JAGYVO010000021.1	58000000	59000000	1
HG01891#1#JAGYVO010000021.1	59000000	60000000	1
HG01891#1#JAGYVO010000021.1	60000000	61000000	1
HG01891#1#JAGYVO010000021.1	61000000	62000000	1
HG01891#1#JAGYVO010000021.1	62000000	63000000	1
HG01891#1#JAGYVO010000021.1	63000000	64000000	1
HG01891#1#JAGYVO010000021.1	64000000	65000000	1
HG01891#1#JAGYVO010000021.1	65000000	66000000	1
HG01891#1#JAGYVO010000021.1	66000000	67000000	1
HG01891#1#JAGYVO010000021.1	67000000	68000000	1
HG01891#1#JAGYVO010000021.1	68000000	69000000	1
HG01891#1#JAGYVO010000021.1	69000000	70000000	1
HG01891#1#JAGYVO010000021.1	70000000	71000000	1
HG01891#1#JAGYVO010000021.1	71000000	72000000	1
HG01891#1#JAGYVO010000021.1	72000000	73000000	1
HG01891#1#JAGYVO010000021.1	73000000	74000000	1
HG01891#1#JAGYVO010000021.1	74000000	75000000	1
HG01891#1#JAGYVO010000021.1	75000000	76000000	1
HG01891#1#JAGYVO010000021.1	76000000	77000000	1
HG01891#1#JAGYVO010000021.1	77000000	78000000	1
HG01891#1#JAGYVO010000021.1	78000000	79000000	1
HG01891#1#JAGYVO010000021.1	79000000	80000000	1
HG01891#1#JAGYVO010000021.1	80000000	81000000	1
HG01891#1#JAGYVO010000021.1	81000000	82000000	1
HG01891#1#JAGYVO010000021.1	82000000	83000000	1
HG01891#1#JAGYVO010000021.1	83000000	84000000	1
HG01891#1#JAGYVO010000021.1	84000000	85000000	1
HG01891#1#JAGYVO010000021.1	85000000	86000000	1
HG01891#1#JAGYVO010000021.1	86000000	87000000	1
HG01891#1#JAGYVO010000021.1	87000000	88000000	1
HG01891#1#JAGYVO010000021.1	88000000	89000000	1
HG01891#1#JAGYVO010000021.1	89000000	90000000	1
HG01891#1#JAGYVO010000021.1	90000000	91000000	1
HG01891#1#JAGYVO010000021.1	91000000	92000000	1
HG01891#1#JAGYVO010000021.1	92000000	93000000	1
HG01891#1#JAGYVO010000021.1	93000000	94000000	1
HG01891#1#JAGYVO010000021.1	94000000	95000000	1
HG01891#1#JAGYVO010000021.1	95000000	96000000	1
HG01891#1#JAGYVO010000021.1	96000000	97000000	1
HG01891#1#JAGYVO010000021.1	97000000	98000000	1
HG01891#1#JAGYVO010000021.1	98000000	99000000	1
HG01891#1#JAGYVO010000021.1	99000000	100000000	1
HG01891#1#JAGYVO010000021.1	100000000	101000000	1
HG01891#1#JAGYVO010000021.1	101000000	102000000	1
HG01891#1#JAGYVO010000021.1	102000000	103000000	1
HG01891#1#JAGYVO010000021.1	103000000	104000000	1
HG01891#1#JAGYVO010000022.1	0	1000000	1
HG01891#1#JAGYVO010000022.1	1000000	2000000	1
HG01891#1#JAGYVO010000022.1	2000000	3000000	1
HG01891#1#JAGYVO010000022.1	3000000	4000000	1
HG01891#1#JAGYVO010000022.1	4000000	5000000	1
HG01891#1#JAGYVO010000022.1	5000000	6000000	1
HG01891#1#JAGYVO010000022.1	6000000	7000000	1
HG01891#1#JAGYVO010000022.1	7000000	8000000	1
HG01891#1#JAGYVO010000022.1	8000000	9000000	1
HG01891#1#JAGYVO010000022.1	9000000	10000000	1
HG01891#1#JAGYVO010000022.1	10000000	11000000	1
HG01891#1#JAGYVO010000022.1	11000000	12000000	1
HG01891#1#JAGYVO010000022.1	12000000	13000000	1
HG01891#1#JAGYVO010000022.1	13000000	14000000	1
HG01891#1#JAGYVO010000022.1	14000000	15000000	1
HG01891#1#JAGYVO010000022.1	15000000	16000000	1
HG01891#1#JAGYVO010000022.1	16000000	17000000	1
HG01891#1#JAGYVO010000022.1	17000000	18000000	1
HG01891#1#JAGYVO010000022.1	18000000	19000000	1
HG01891#1#JAGYVO010000022.1	19000000	20000000	1
HG01891#1#JAGYVO010000022.1	20000000	21000000	1
HG01891#1#JAGYVO010000022.1	21000000	22000000	1
HG01891#1#JAGYVO010000022.1	22000000	23000000	1
HG01891#1#JAGYVO010000022.1	23000000	24000000	1
HG01891#1#JAGYVO010000022.1	24000000	25000000	1
HG01891#1#JAGYVO010000022.1	25000000	26000000	1
HG01891#1#JAGYVO010000022.1	26000000	27000000	1
HG01891#1#JAGYVO010000022.1	27000000	28000000	1
HG01891#1#JAGYVO010000022.1	28000000	29000000	1
HG01891#1#JAGYVO010000022.1	29000000	30000000	1
HG01891#1#JAGYVO010000022.1	30000000	31000000	1
HG01891#1#JAGYVO010000022.1	31000000	32000000	1
HG01891#1#JAGYVO010000022.1	32000000	33000000	1
HG01891#1#JAGYVO010000022.1	33000000	34000000	1
HG01891#1#JAGYVO010000022.1	34000000	35000000	1
HG01891#1#JAGYVO010000022.1	35000000	36000000	1
HG01891#1#JAGYVO010000022.1	36000000	37000000	1
HG01891#1#JAGYVO010000022.1	37000000	38000000	1
HG01891#1#JAGYVO010000022.1	38000000	39000000	1
HG01891#1#JAGYVO010000022.1	39000000	40000000	1
HG01891#1#JAGYVO010000022.1	40000000	41000000	1
HG01891#1#JAGYVO010000022.1	41000000	42000000	1
HG01891#1#JAGYVO010000022.1	42000000	43000000	1
HG01891#1#JAGYVO010000022.1	43000000	44000000	1
HG01891#1#JAGYVO010000022.1	44000000	45000000	1
HG01891#1#JAGYVO010000022.1	45000000	46000000	1
HG01891#1#JAGYVO010000022.1	46000000	47000000	1
HG01891#1#JAGYVO010000022.1	47000000	48000000	1
HG01891#1#JAGYVO010000022.1	48000000	49000000	1
HG01891#1#JAGYVO010000022.1	49000000	50000000	1
HG01891#1#JAGYVO010000022.1	50000000	51000000	1
HG01891#1#JAGYVO010000022.1	51000000	52000000	1
HG01891#1#JAGYVO010000022.1	52000000	53000000	1
HG01891#1#JAGYVO010000022.1	53000000	54000000	1
HG01891#1#JAGYVO010000022.1	54000000	55000000	1
HG01891#1#JAGYVO010000022.1	55000000	56000000	1
HG01891#1#JAGYVO010000022.1	56000000	57000000	1
HG01891#1#JAGYVO010000023.1	0	1000000	1
HG01891#1#JAGYVO010000023.1	1000000	2000000	1
HG01891#1#JAGYVO010000023.1	2000000	3000000	1
HG01891#1#JAGYVO010000023.1	3000000	4000000	1
HG01891#1#JAGYVO010000023.1	4000000	5000000	1
HG01891#1#JAGYVO010000023.1	5000000	6000000	1
HG01891#1#JAGYVO010000023.1	6000000	7000000	1
HG01891#1#JAGYVO010000023.1	7000000	8000000	1
HG01891#1#JAGYVO010000023.1	8000000	9000000	1
HG01891#1#JAGYVO010000023.1	9000000	10000000	1
HG01891#1#JAGYVO010000023.1	10000000	11000000	1
HG01891#1#JAGYVO010000023.1	11000000	12000000	1
HG01891#1#JAGYVO010000024.1	0	1000000	1
HG01891#1#JAGYVO010000024.1	1000000	2000000	1
HG01891#1#JAGYVO010000024.1	2000000	3000000	1
HG01891#1#JAGYVO010000024.1	3000000	4000000	1
HG01891#1#JAGYVO010000024.1	4000000	5000000	1
HG01891#1#JAGYVO010000024.1	5000000	6000000	1
HG01891#1#JAGYVO010000024.1	6000000	7000000	1
HG01891#1#JAGYVO010000024.1	7000000	8000000	1
HG01891#1#JAGYVO010000024.1	8000000	9000000	1
HG01891#1#JAGYVO010000024.1	9000000	10000000	1
HG01891#1#JAGYVO010000024.1	10000000	11000000	1
HG01891#1#JAGYVO010000024.1	11000000	12000000	1
HG01891#1#JAGYVO010000024.1	12000000	13000000	1
HG01891#1#JAGYVO010000024.1	13000000	14000000	1
HG01891#1#JAGYVO010000024.1	14000000	15000000	1
HG01891#1#JAGYVO010000024.1	15000000	16000000	1
HG01891#1#JAGYVO010000024.1	16000000	17000000	1
HG01891#1#JAGYVO010000024.1	17000000	18000000	1
HG01891#1#JAGYVO010000024.1	18000000	19000000	1
HG01891#1#JAGYVO010000024.1	19000000	20000000	1
HG01891#1#JAGYVO010000024.1	20000000	21000000	1
HG01891#1#JAGYVO010000024.1	21000000	22000000	1
HG01891#1#JAGYVO010000024.1	22000000	23000000	1
HG01891#1#JAGYVO010000024.1	23000000	24000000	1
HG01891#1#JAGYVO010000024.1	24000000	25000000	1
HG01891#1#JAGYVO010000024.1	25000000	26000000	1
HG01891#1#JAGYVO010000024.1	26000000	27000000	1
HG01891#1#JAGYVO010000024.1	27000000	28000000	1
HG01891#1#JAGYVO010000024.1	28000000	29000000	1
HG01891#1#JAGYVO010000024.1	29000000	30000000	1
HG01891#1#JAGYVO010000024.1	30000000	31000000	1
HG01891#1#JAGYVO010000024.1	31000000	32000000	1
HG01891#1#JAGYVO010000024.1	32000000	33000000	1
HG01891#1#JAGYVO010000025.1	0	1000000	1
HG01891#1#JAGYVO010000025.1	1000000	2000000	1
HG01891#1#JAGYVO010000025.1	2000000	3000000	1
HG01891#1#JAGYVO010000025.1	3000000	4000000	1
HG01891#1#JAGYVO010000025.1	4000000	5000000	1
HG01891#1#JAGYVO010000025.1	5000000	6000000	1
HG01891#1#JAGYVO010000025.1	6000000	7000000	1
HG01891#1#JAGYVO010000025.1	7000000	8000000	1
HG01891#1#JAGYVO010000025.1	8000000	9000000	1
HG01891#1#JAGYVO010000025.1	9000000	10000000	1
HG01891#1#JAGYVO010000025.1	10000000	11000000	1
HG01891#1#JAGYVO010000025.1	11000000	12000000	1
HG01891#1#JAGYVO010000025.1	12000000	13000000	1
HG01891#1#JAGYVO010000025.1	13000000	14000000	1
HG01891#1#JAGYVO010000025.1	14000000	15000000	1
HG01891#1#JAGYVO010000025.1	15000000	16000000	1
HG01891#1#JAGYVO010000025.1	16000000	17000000	1
HG01891#1#JAGYVO010000025.1	17000000	18000000	1
HG01891#1#JAGYVO010000025.1	18000000	19000000	1
HG01891#1#JAGYVO010000025.1	19000000	20000000	1
HG01891#1#JAGYVO010000025.1	20000000	21000000	1
HG01891#1#JAGYVO010000025.1	21000000	22000000	1
HG01891#1#JAGYVO010000025.1	22000000	23000000	1
HG01891#1#JAGYVO010000025.1	23000000	24000000	1
HG01891#1#JAGYVO010000025.1	24000000	25000000	1
HG01891#1#JAGYVO010000025.1	25000000	26000000	1
HG01891#1#JAGYVO010000025.1	26000000	27000000	1
HG01891#1#JAGYVO010000025.1	27000000	28000000	1
HG01891#1#JAGYVO010000025.1	28000000	29000000	1
HG01891#1#JAGYVO010000025.1	29000000	30000000	1
HG01891#1#JAGYVO010000025.1	30000000	31000000	1
HG01891#1#JAGYVO010000025.1	31000000	32000000	1
HG01891#1#JAGYVO010000025.1	32000000	33000000	1
HG01891#1#JAGYVO010000025.1	33000000	34000000	1
HG01891#1#JAGYVO010000025.1	34000000	35000000	1
HG01891#1#JAGYVO010000025.1	35000000	36000000	1
HG01891#1#JAGYVO010000025.1	36000000	37000000	1
HG01891#1#JAGYVO010000025.1	37000000	38000000	1
HG01891#1#JAGYVO010000025.1	38000000	39000000	1
HG01891#1#JAGYVO010000025.1	39000000	40000000	1
HG01891#1#JAGYVO010000025.1	40000000	41000000	1
HG01891#1#JAGYVO010000025.1	41000000	42000000	1
HG01891#1#JAGYVO010000025.1	42000000	43000000	1
HG01891#1#JAGYVO010000025.1	43000000	44000000	1
HG01891#1#JAGYVO010000025.1	44000000	45000000	1
HG01891#1#JAGYVO010000025.1	45000000	46000000	1
HG01891#1#JAGYVO010000025.1	46000000	47000000	1
HG01891#1#JAGYVO010000025.1	47000000	48000000	1
HG01891#1#JAGYVO010000025.1	48000000	49000000	1
HG01891#1#JAGYVO010000025.1	49000000	50000000	1
HG01891#1#JAGYVO010000025.1	50000000	51000000	1
HG01891#1#JAGYVO010000025.1	51000000	52000000	1
HG01891#1#JAGYVO010000025.1	52000000	53000000	1
HG01891#1#JAGYVO010000025.1	53000000	54000000	1
HG01891#1#JAGYVO010000025.1	54000000	55000000	1
HG01891#1#JAGYVO010000025.1	55000000	56000000	1
HG01891#1#JAGYVO010000025.1	56000000	57000000	1
HG01891#1#JAGYVO010000025.1	57000000	58000000	1
HG01891#1#JAGYVO010000025.1	58000000	59000000	1
HG01891#1#JAGYVO010000025.1	59000000	60000000	1
HG01891#1#JAGYVO010000025.1	60000000	61000000	1
HG01891#1#JAGYVO010000025.1	61000000	62000000	1
HG01891#1#JAGYVO010000025.1	62000000	63000000	1
HG01891#1#JAGYVO010000025.1	63000000	64000000	1
HG01891#1#JAGYVO010000025.1	64000000	65000000	1
HG01891#1#JAGYVO010000025.1	65000000	66000000	1
HG01891#1#JAGYVO010000025.1	66000000	67000000	1
HG01891#1#JAGYVO010000025.1	67000000	68000000	1
HG01891#1#JAGYVO010000025.1	68000000	69000000	1
HG01891#1#JAGYVO010000025.1	69000000	70000000	1
HG01891#1#JAGYVO010000025.1	70000000	71000000	1
HG01891#1#JAGYVO010000025.1	71000000	72000000	1
HG01891#1#JAGYVO010000025.1	72000000	73000000	1
HG01891#1#JAGYVO010000025.1	73000000	74000000	1
HG01891#1#JAGYVO010000025.1	74000000	75000000	1
HG01891#1#JAGYVO010000025.1	75000000	76000000	1
HG01891#1#JAGYVO010000025.1	76000000	77000000	1
HG01891#1#JAGYVO010000025.1	77000000	78000000	1
HG01891#1#JAGYVO010000025.1	78000000	79000000	1
HG01891#1#JAGYVO010000025.1	79000000	80000000	1
HG01891#1#JAGYVO010000026.1	0	1000000	1
HG01891#1#JAGYVO010000026.1	1000000	2000000	1
HG01891#1#JAGYVO010000026.1	2000000	3000000	1
HG01891#1#JAGYVO010000026.1	3000000	4000000	1
HG01891#1#JAGYVO010000026.1	4000000	5000000	1
HG01891#1#JAGYVO010000026.1	5000000	6000000	1
HG01891#1#JAGYVO010000026.1	6000000	7000000	1
HG01891#1#JAGYVO010000026.1	7000000	8000000	1
HG01891#1#JAGYVO010000026.1	8000000	9000000	1
HG01891#1#JAGYVO010000026.1	9000000	10000000	1
HG01891#1#JAGYVO010000026.1	10000000	11000000	1
HG01891#1#JAGYVO010000026.1	11000000	12000000	1
HG01891#1#JAGYVO010000026.1	12000000	13000000	1
HG01891#1#JAGYVO010000026.1	13000000	14000000	1
HG01891#1#JAGYVO010000026.1	14000000	15000000	1
HG01891#1#JAGYVO010000026.1	15000000	16000000	1
HG01891#1#JAGYVO010000027.1	0	1000000	1
HG01891#1#JAGYVO010000027.1	1000000	2000000	1
HG01891#1#JAGYVO010000027.1	2000000	3000000	1
HG01891#1#JAGYVO010000027.1	3000000	4000000	1
HG01891#1#JAGYVO010000027.1	4000000	5000000	1
HG01891#1#JAGYVO010000027.1	5000000	6000000	1
HG01891#1#JAGYVO010000027.1	6000000	7000000	1
HG01891#1#JAGYVO010000027.1	7000000	8000000	1
HG01891#1#JAGYVO010000027.1	8000000	9000000	1
HG01891#1#JAGYVO010000027.1	9000000	10000000	1
HG01891#1#JAGYVO010000027.1	10000000	11000000	1
HG01891#1#JAGYVO010000027.1	11000000	12000000	1
HG01891#1#JAGYVO010000027.1	12000000	13000000	1
HG01891#1#JAGYVO010000027.1	13000000	14000000	1
HG01891#1#JAGYVO010000027.1	14000000	15000000	1
HG01891#1#JAGYVO010000027.1	15000000	16000000	1
HG01891#1#JAGYVO010000027.1	16000000	17000000	1
HG01891#1#JAGYVO010000027.1	17000000	18000000	1
HG01891#1#JAGYVO010000027.1	18000000	19000000	1
HG01891#1#JAGYVO010000027.1	19000000	20000000	1
HG01891#1#JAGYVO010000027.1	20000000	21000000	1
HG01891#1#JAGYVO010000027.1	21000000	22000000	1
HG01891#1#JAGYVO010000027.1	22000000	23000000	1
HG01891#1#JAGYVO010000027.1	23000000	24000000	1
HG01891#1#JAGYVO010000027.1	24000000	25000000	1
HG01891#1#JAGYVO010000027.1	25000000	26000000	1
HG01891#1#JAGYVO010000027.1	26000000	27000000	1
HG01891#1#JAGYVO010000027.1	27000000	28000000	1
HG01891#1#JAGYVO010000027.1	28000000	29000000	1
HG01891#1#JAGYVO010000027.1	29000000	30000000	1
HG01891#1#JAGYVO010000027.1	30000000	31000000	1
HG01891#1#JAGYVO010000027.1	31000000	32000000	1
HG01891#1#JAGYVO010000027.1	32000000	33000000	1
HG01891#1#JAGYVO010000027.1	33000000	34000000	1
HG01891#1#JAGYVO010000027.1	34000000	35000000	1
HG01891#1#JAGYVO010000027.1	35000000	36000000	1
HG01891#1#JAGYVO010000027.1	36000000	37000000	1
HG01891#1#JAGYVO010000027.1	37000000	38000000	1
HG01891#1#JAGYVO010000027.1	38000000	39000000	1
HG01891#1#JAGYVO010000027.1	39000000	40000000	1
HG01891#1#JAGYVO010000027.1	40000000	41000000	1
HG01891#1#JAGYVO010000027.1	41000000	42000000	1
HG01891#1#JAGYVO010000028.1	0	1000000	1
HG01891#1#JAGYVO010000028.1	1000000	2000000	1
HG01891#1#JAGYVO010000028.1	2000000	3000000	1
HG01891#1#JAGYVO010000028.1	3000000	4000000	1
HG01891#1#JAGYVO010000028.1	4000000	5000000	1
HG01891#1#JAGYVO010000028.1	5000000	6000000	1
HG01891#1#JAGYVO010000028.1	6000000	7000000	1
HG01891#1#JAGYVO010000028.1	7000000	8000000	1
HG01891#1#JAGYVO010000028.1	8000000	9000000	1
HG01891#1#JAGYVO010000028.1	9000000	10000000	1
HG01891#1#JAGYVO010000028.1	10000000	11000000	1
HG01891#1#JAGYVO010000028.1	11000000	12000000	1
HG01891#1#JAGYVO010000028.1	12000000	13000000	1
HG01891#1#JAGYVO010000028.1	13000000	14000000	1
HG01891#1#JAGYVO010000028.1	14000000	15000000	1
HG01891#1#JAGYVO010000028.1	15000000	16000000	1
HG01891#1#JAGYVO010000028.1	16000000	17000000	1
HG01891#1#JAGYVO010000028.1	17000000	18000000	1
HG01891#1#JAGYVO010000028.1	18000000	19000000	1
HG01891#1#JAGYVO010000028.1	19000000	20000000	1
HG01891#1#JAGYVO010000028.1	20000000	21000000	1
HG01891#1#JAGYVO010000028.1	21000000	22000000	1
HG01891#1#JAGYVO010000028.1	22000000	23000000	1
HG01891#1#JAGYVO010000028.1	23000000	24000000	1
HG01891#1#JAGYVO010000028.1	24000000	25000000	1
HG01891#1#JAGYVO010000028.1	25000000	26000000	1
HG01891#1#JAGYVO010000028.1	26000000	27000000	1
HG01891#1#JAGYVO010000028.1	27000000	28000000	1
HG01891#1#JAGYVO010000028.1	28000000	29000000	1
HG01891#1#JAGYVO010000028.1	29000000	30000000	1
HG01891#1#JAGYVO010000028.1	30000000	31000000	1
HG01891#1#JAGYVO010000028.1	31000000	32000000	1
HG01891#1#JAGYVO010000028.1	32000000	33000000	1
HG01891#1#JAGYVO010000028.1	33000000	34000000	1
HG01891#1#JAGYVO010000028.1	34000000	35000000	1
HG01891#1#JAGYVO010000028.1	35000000	36000000	1
HG01891#1#JAGYVO010000028.1	36000000	37000000	1
HG01891#1#JAGYVO010000028.1	37000000	38000000	1
HG01891#1#JAGYVO010000029.1	0	1000000	1
HG01891#1#JAGYVO010000029.1	1000000	2000000	1
HG01891#1#JAGYVO010000029.1	2000000	3000000	1
HG01891#1#JAGYVO010000029.1	3000000	4000000	1
HG01891#1#JAGYVO010000029.1	4000000	5000000	1
HG01891#1#JAGYVO010000029.1	5000000	6000000	1
HG01891#1#JAGYVO010000029.1	6000000	7000000	1
HG01891#1#JAGYVO010000029.1	7000000	8000000	1
HG01891#1#JAGYVO010000029.1	8000000	9000000	1
HG01891#1#JAGYVO010000029.1	9000000	10000000	1
